object_id_a,object_id_b,shared_hub_type,shared_value,group_size
19827,19832,has_artist,Karl L. H. Müller|Union Porcelain Works|Karl L. H. Müller,2
19834,19872,has_artist,Susan S. G. Frackelton,4
19834,20193,has_artist,Susan S. G. Frackelton,4
19834,20748,has_artist,Susan S. G. Frackelton,4
19872,20193,has_artist,Susan S. G. Frackelton,4
19872,20748,has_artist,Susan S. G. Frackelton,4
20193,20748,has_artist,Susan S. G. Frackelton,4
19838,20032,has_artist,Caroline H. Rimmer,2
20027,20282,has_artist,Charles Volkmar,11
20029,20030,has_artist,Charles Volkmar,11
19841,20142,has_artist,Charles Volkmar,11
20027,20288,has_artist,Charles Volkmar,11
20282,20288,has_artist,Charles Volkmar,11
19893,20028,has_artist,Charles Volkmar,11
20001,20030,has_artist,Charles Volkmar,11
20030,20288,has_artist,Charles Volkmar,11
20030,20142,has_artist,Charles Volkmar,11
20029,20031,has_artist,Charles Volkmar,11
19841,20288,has_artist,Charles Volkmar,11
19893,20031,has_artist,Charles Volkmar,11
19841,20031,has_artist,Charles Volkmar,11
20029,20288,has_artist,Charles Volkmar,11
19893,20142,has_artist,Charles Volkmar,11
19845,715542,has_artist,Thomas J. Wheatley,2
19846,20000,has_artist,T. J. Wheatley & Company,3
19846,20280,has_artist,T. J. Wheatley & Company,3
20000,20280,has_artist,T. J. Wheatley & Company,3
19847,20005,has_artist,Rookwood Pottery Company|Maria Longworth Nichols,3
19847,20007,has_artist,Rookwood Pottery Company|Maria Longworth Nichols,3
20005,20007,has_artist,Rookwood Pottery Company|Maria Longworth Nichols,3
19849,19999,has_artist,Odell & Booth Brothers|Adolph Taunay,2
19855,20284,has_artist,Rookwood Pottery Company|Carl Schmidt,2
20006,20188,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20006,20050,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
19859,20291,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20055,20290,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20274,20292,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20050,20274,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
19856,20055,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
19859,20006,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20055,20291,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20050,20188,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20012,20055,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20006,20292,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20274,20291,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20012,20291,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
20063,20290,has_artist,Chelsea Keramic Art Works|Hugh C. Robertson,12
19861,20034,has_artist,Dedham Pottery|Hugh C. Robertson,3
19861,20039,has_artist,Dedham Pottery|Hugh C. Robertson,3
20034,20039,has_artist,Dedham Pottery|Hugh C. Robertson,3
716905,716906,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
20196,718107,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
716906,718107,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19969,718107,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
716902,718107,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19868,716906,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19969,716902,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19868,20196,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
716905,718107,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
20196,716905,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
716902,716906,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
716902,716905,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19969,716906,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19868,19969,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
19868,716902,has_artist,Van Briggle Pottery Company|Artus Van Briggle,7
718101,718105,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,718101,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
20185,718105,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
698682,718108,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
718101,718108,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,698682,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,20185,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,718108,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,718105,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
718101,718102,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
20185,718108,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
698682,718101,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
20185,718102,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
20185,698682,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19869,718102,has_artist,Artus Van Briggle|Van Briggle Pottery Company,7
19884,19918,has_artist,J. B. Owens Pottery Company,4
19884,716881,has_artist,J. B. Owens Pottery Company,4
19884,718085,has_artist,J. B. Owens Pottery Company,4
19918,716881,has_artist,J. B. Owens Pottery Company,4
19918,718085,has_artist,J. B. Owens Pottery Company,4
716881,718085,has_artist,J. B. Owens Pottery Company,4
19886,715524,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
19886,726728,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
19886,726730,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
715524,726728,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
715524,726730,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
726728,726730,has_artist,Roseville Pottery|Frederick Hurten Rhead,4
19888,716884,has_artist,Frederick Hurten Rhead|Jervis Pottery,2
19891,19892,has_artist,Grueby Pottery|George P. Kendrick,3
19891,19978,has_artist,Grueby Pottery|George P. Kendrick,3
19892,19978,has_artist,Grueby Pottery|George P. Kendrick,3
19898,716863,has_artist,Pewabic Pottery|Mary Chase Perry,3
19898,726727,has_artist,Pewabic Pottery|Mary Chase Perry,3
716863,726727,has_artist,Pewabic Pottery|Mary Chase Perry,3
19899,715521,has_artist,Hampshire Pottery,2
19906,668776,has_artist,William J. Walley,4
19906,715541,has_artist,William J. Walley,4
19906,718126,has_artist,William J. Walley,4
668776,715541,has_artist,William J. Walley,4
668776,718126,has_artist,William J. Walley,4
715541,718126,has_artist,William J. Walley,4
19907,726732,has_artist,Frederick Hurten Rhead|S. A. Weller Pottery,2
19909,715522,has_artist,S. A. Weller Pottery|Frederick Hurten Rhead,2
19912,718128,has_artist,Harriet Coulter Joor|Newcomb Pottery,2
19913,20041,has_artist,Marblehead Pottery,2
19916,20205,has_artist,Paul Revere Pottery|Saturday Evening Girls,2
19919,718123,has_artist,Marblehead Pottery|Arthur E. Baggs,2
19923,19937,has_artist,Charles Fergus Binns,3
19923,718144,has_artist,Charles Fergus Binns,3
19937,718144,has_artist,Charles Fergus Binns,3
19928,718079,has_artist,University City Pottery|Taxile Doat,4
19928,718080,has_artist,University City Pottery|Taxile Doat,4
19928,718081,has_artist,University City Pottery|Taxile Doat,4
718079,718080,has_artist,University City Pottery|Taxile Doat,4
718079,718081,has_artist,University City Pottery|Taxile Doat,4
718080,718081,has_artist,University City Pottery|Taxile Doat,4
19938,20293,has_artist,Otto Natzler|Gertrud Natzler,2
19940,19946,has_artist,Arthur E. Baggs,3
19940,668734,has_artist,Arthur E. Baggs,3
19946,668734,has_artist,Arthur E. Baggs,3
19943,19954,has_artist,Henry Varnum Poor,6
19943,715561,has_artist,Henry Varnum Poor,6
19943,715562,has_artist,Henry Varnum Poor,6
19943,715563,has_artist,Henry Varnum Poor,6
19943,715564,has_artist,Henry Varnum Poor,6
19954,715561,has_artist,Henry Varnum Poor,6
19954,715562,has_artist,Henry Varnum Poor,6
19954,715563,has_artist,Henry Varnum Poor,6
19954,715564,has_artist,Henry Varnum Poor,6
715561,715562,has_artist,Henry Varnum Poor,6
715561,715563,has_artist,Henry Varnum Poor,6
715561,715564,has_artist,Henry Varnum Poor,6
715562,715563,has_artist,Henry Varnum Poor,6
715562,715564,has_artist,Henry Varnum Poor,6
715563,715564,has_artist,Henry Varnum Poor,6
715548,715549,has_artist,Wilhelm Hunt Diederich,9
19944,483303,has_artist,Wilhelm Hunt Diederich,9
490696,715548,has_artist,Wilhelm Hunt Diederich,9
480899,715547,has_artist,Wilhelm Hunt Diederich,9
483302,715549,has_artist,Wilhelm Hunt Diederich,9
483302,715548,has_artist,Wilhelm Hunt Diederich,9
483302,483303,has_artist,Wilhelm Hunt Diederich,9
483302,490696,has_artist,Wilhelm Hunt Diederich,9
19944,715546,has_artist,Wilhelm Hunt Diederich,9
19944,483302,has_artist,Wilhelm Hunt Diederich,9
480899,715549,has_artist,Wilhelm Hunt Diederich,9
19944,490696,has_artist,Wilhelm Hunt Diederich,9
480899,490696,has_artist,Wilhelm Hunt Diederich,9
483303,715546,has_artist,Wilhelm Hunt Diederich,9
715547,715549,has_artist,Wilhelm Hunt Diederich,9
19945,668731,has_artist,Charles M. Harder,2
19948,715529,has_artist,Maija Grotell,5
19948,715551,has_artist,Maija Grotell,5
19948,715555,has_artist,Maija Grotell,5
19948,715558,has_artist,Maija Grotell,5
715529,715551,has_artist,Maija Grotell,5
715529,715555,has_artist,Maija Grotell,5
715529,715558,has_artist,Maija Grotell,5
715551,715555,has_artist,Maija Grotell,5
715551,715558,has_artist,Maija Grotell,5
715555,715558,has_artist,Maija Grotell,5
19951,20044,has_artist,Rudolf Staffel,2
19952,668728,has_artist,Edwin Scheier|Mary Scheier,2
715565,823356,has_artist,Waylande Gregory,8
715566,823356,has_artist,Waylande Gregory,8
19955,823356,has_artist,Waylande Gregory,8
19955,715565,has_artist,Waylande Gregory,8
668730,715565,has_artist,Waylande Gregory,8
715567,823352,has_artist,Waylande Gregory,8
715565,715567,has_artist,Waylande Gregory,8
715566,823358,has_artist,Waylande Gregory,8
823356,823358,has_artist,Waylande Gregory,8
715566,823352,has_artist,Waylande Gregory,8
823352,823356,has_artist,Waylande Gregory,8
668730,823356,has_artist,Waylande Gregory,8
715566,715567,has_artist,Waylande Gregory,8
823352,823358,has_artist,Waylande Gregory,8
19955,823352,has_artist,Waylande Gregory,8
19983,20182,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
19983,716914,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
19983,718134,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
20182,716914,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
20182,718134,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
716914,718134,has_artist,Arthur Irwin Hennessey|Marblehead Pottery|Sarah Tutt,4
19984,19985,has_artist,Frederick E. Walrath,5
19984,715540,has_artist,Frederick E. Walrath,5
19984,716915,has_artist,Frederick E. Walrath,5
19984,716916,has_artist,Frederick E. Walrath,5
19985,715540,has_artist,Frederick E. Walrath,5
19985,716915,has_artist,Frederick E. Walrath,5
19985,716916,has_artist,Frederick E. Walrath,5
715540,716915,has_artist,Frederick E. Walrath,5
715540,716916,has_artist,Frederick E. Walrath,5
716915,716916,has_artist,Frederick E. Walrath,5
19986,20286,has_artist,Rookwood Pottery Company|Sara Sax,4
19986,20341,has_artist,Rookwood Pottery Company|Sara Sax,4
19986,718130,has_artist,Rookwood Pottery Company|Sara Sax,4
20286,20341,has_artist,Rookwood Pottery Company|Sara Sax,4
20286,718130,has_artist,Rookwood Pottery Company|Sara Sax,4
20341,718130,has_artist,Rookwood Pottery Company|Sara Sax,4
19987,20070,has_artist,Taxile Doat|University City Pottery,2
19991,20186,has_artist,Edward Timothy Hurley|Rookwood Pottery Company,3
19991,20199,has_artist,Edward Timothy Hurley|Rookwood Pottery Company,3
20186,20199,has_artist,Edward Timothy Hurley|Rookwood Pottery Company,3
20002,20296,has_artist,Charles Volkmar|Edouard Gilles Pottery,2
20016,715523,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
20016,716864,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
20016,716872,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
20016,716873,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
715523,716864,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
715523,716872,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
715523,716873,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
716864,716872,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
716864,716873,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
716872,716873,has_artist,Frederick Hurten Rhead|Roseville Pottery,5
20019,718116,has_artist,Rookwood Pottery Company|John D. Wareham,2
20345,716869,has_artist,University City Pottery,7
20345,716870,has_artist,University City Pottery,7
20342,716880,has_artist,University City Pottery,7
20071,20345,has_artist,University City Pottery,7
716869,716870,has_artist,University City Pottery,7
20071,716868,has_artist,University City Pottery,7
20071,716880,has_artist,University City Pottery,7
716868,716880,has_artist,University City Pottery,7
20342,716869,has_artist,University City Pottery,7
716868,716870,has_artist,University City Pottery,7
20342,20345,has_artist,University City Pottery,7
20071,716870,has_artist,University City Pottery,7
20342,716870,has_artist,University City Pottery,7
716868,716869,has_artist,University City Pottery,7
20342,716868,has_artist,University City Pottery,7
20097,20512,has_artist,Pellatt & Green,12
20100,20249,has_artist,Pellatt & Green,12
20214,20512,has_artist,Pellatt & Green,12
20100,20254,has_artist,Pellatt & Green,12
20242,20254,has_artist,Pellatt & Green,12
20214,20242,has_artist,Pellatt & Green,12
20249,20254,has_artist,Pellatt & Green,12
20214,20249,has_artist,Pellatt & Green,12
20101,20237,has_artist,Pellatt & Green,12
20097,20249,has_artist,Pellatt & Green,12
20214,20222,has_artist,Pellatt & Green,12
20222,20223,has_artist,Pellatt & Green,12
20097,20223,has_artist,Pellatt & Green,12
20242,20512,has_artist,Pellatt & Green,12
20118,20249,has_artist,Pellatt & Green,12
20183,718131,has_artist,Maude Milner|Marblehead Pottery|Sarah Tutt,2
20202,716910,has_artist,Emile Diffloth|University City Pottery,2
20324,831084,has_artist,Elizabeth Copeland,2
20536,732911,has_artist,Horace E. Potter,3
20536,739884,has_artist,Horace E. Potter,3
732911,739884,has_artist,Horace E. Potter,3
659901,659902,has_artist,Lockwood de Forest,10
659904,681018,has_artist,Lockwood de Forest,10
659894,659906,has_artist,Lockwood de Forest,10
20558,681018,has_artist,Lockwood de Forest,10
659902,681017,has_artist,Lockwood de Forest,10
20558,659904,has_artist,Lockwood de Forest,10
659901,659906,has_artist,Lockwood de Forest,10
659902,659906,has_artist,Lockwood de Forest,10
659894,681018,has_artist,Lockwood de Forest,10
20558,659894,has_artist,Lockwood de Forest,10
659903,659906,has_artist,Lockwood de Forest,10
659894,659903,has_artist,Lockwood de Forest,10
20559,659902,has_artist,Lockwood de Forest,10
20559,659904,has_artist,Lockwood de Forest,10
20559,659901,has_artist,Lockwood de Forest,10
20560,20561,has_artist,Edward Burr,2
20579,20580,has_artist,"Bigelow, Kennard & Co.",2
20584,20585,has_artist,Edward A. Tyler,2
20708,21661,has_artist,D. Phyfe & Son,2
20739,788932,has_artist,Eureka Pottery Co.,3
20739,788933,has_artist,Eureka Pottery Co.,3
788932,788933,has_artist,Eureka Pottery Co.,3
20746,668747,has_artist,Salamander Works,2
20755,20756,has_artist,Ott and Brewer|Isaac Broome,2
20894,20895,has_artist,Herbert Taylor|Arthur J. Stone,2
21197,811440,has_artist,Dreicer & Co.,2
21463,854314,has_artist,Shreve & Company,2
21731,21784,has_artist,Gorham Manufacturing Company|Erik Magnussen,2
21883,26571,has_artist,Uda Kunimitsu,2
21889,21913,has_artist,Naotane Taikei|Yukinaka|Honjō Yoshitane,2
21921,25035,has_artist,Simeon North,2
21926,35902,has_artist,Daniel Tachaux,3
21926,35956,has_artist,Daniel Tachaux,3
35902,35956,has_artist,Daniel Tachaux,3
21934,639897,has_artist,Francesco Negroli,2
21945,24676,has_artist,Diego de Caias,2
21962,23342,has_artist,Hans Sumersperger,2
21970,22395,has_artist,Daniel Sadeler,3
21970,33831,has_artist,Daniel Sadeler,3
22395,33831,has_artist,Daniel Sadeler,3
21974,22273,has_artist,Filippo Negroli,3
21974,22634,has_artist,Filippo Negroli,3
22273,22634,has_artist,Filippo Negroli,3
21996,22184,has_artist,Lucio Piccinino,3
21996,22740,has_artist,Lucio Piccinino,3
22184,22740,has_artist,Lucio Piccinino,3
32214,32216,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22852,32215,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22852,690153,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22852,22853,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22852,32212,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
21998,32212,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
32216,690153,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
32213,32215,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
32212,690153,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
21998,32213,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22853,32213,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
32212,32216,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
22853,32214,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
32213,32216,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
21998,22853,has_artist,Wolfgang Grosschedel|Franz Grosschedel,9
23199,26441,has_artist,Kolman Helmschmid,17
22825,22984,has_artist,Kolman Helmschmid,17
23201,35825,has_artist,Kolman Helmschmid,17
22825,24817,has_artist,Kolman Helmschmid,17
22825,35825,has_artist,Kolman Helmschmid,17
22875,22984,has_artist,Kolman Helmschmid,17
22825,35826,has_artist,Kolman Helmschmid,17
23363,35826,has_artist,Kolman Helmschmid,17
22000,26441,has_artist,Kolman Helmschmid,17
23307,35826,has_artist,Kolman Helmschmid,17
23201,24679,has_artist,Kolman Helmschmid,17
22949,23201,has_artist,Kolman Helmschmid,17
23363,35827,has_artist,Kolman Helmschmid,17
22984,23307,has_artist,Kolman Helmschmid,17
23363,35855,has_artist,Kolman Helmschmid,17
22080,22176,has_artist,Myōchin Munesuke,3
